filepath,relative_path,device_type,damage_status,top_level_folder,has_damage_label,has_device_type_label,device_type_label_source,is_defect_folder,is_standard_device_image,is_defect_challenge,is_augmented,source_relative_path
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\3_1_aug_234.jpg,device 2/3_1_aug_234.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/3_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\1_aug_235.jpg,device 2/1_aug_235.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\1_1_aug_236.jpg,device 2/1_1_aug_236.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/1_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\2_aug_237.jpg,device 2/2_aug_237.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\2_1_aug_238.jpg,device 2/2_1_aug_238.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/2_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\3_aug_239.jpg,device 2/3_aug_239.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/3.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\3_1_aug_240.jpg,device 2/3_1_aug_240.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/3_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\1_aug_241.jpg,device 2/1_aug_241.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\1_1_aug_242.jpg,device 2/1_1_aug_242.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/1_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\2_aug_243.jpg,device 2/2_aug_243.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device 2\2_1_aug_244.jpg,device 2/2_1_aug_244.jpg,device 2,Not-Damaged,device 2,True,,,False,True,False,True,device 2/2_1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_001.jpg,device1/1_aug_001.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_002.jpg,device1/2_aug_002.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_003.jpg,device1/1_aug_003.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_004.jpg,device1/2_aug_004.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_005.jpg,device1/1_aug_005.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_006.jpg,device1/2_aug_006.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_007.jpg,device1/1_aug_007.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_008.jpg,device1/2_aug_008.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_009.jpg,device1/1_aug_009.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_010.jpg,device1/2_aug_010.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_011.jpg,device1/1_aug_011.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_012.jpg,device1/2_aug_012.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_013.jpg,device1/1_aug_013.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_014.jpg,device1/2_aug_014.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_015.jpg,device1/1_aug_015.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_016.jpg,device1/2_aug_016.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_017.jpg,device1/1_aug_017.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_018.jpg,device1/2_aug_018.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_019.jpg,device1/1_aug_019.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_020.jpg,device1/2_aug_020.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_021.jpg,device1/1_aug_021.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_022.jpg,device1/2_aug_022.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_023.jpg,device1/1_aug_023.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_024.jpg,device1/2_aug_024.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_025.jpg,device1/1_aug_025.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_026.jpg,device1/2_aug_026.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_027.jpg,device1/1_aug_027.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_028.jpg,device1/2_aug_028.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_029.jpg,device1/1_aug_029.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_030.jpg,device1/2_aug_030.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_031.jpg,device1/1_aug_031.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_032.jpg,device1/2_aug_032.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_033.jpg,device1/1_aug_033.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_034.jpg,device1/2_aug_034.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_035.jpg,device1/1_aug_035.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_036.jpg,device1/2_aug_036.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_037.jpg,device1/1_aug_037.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_038.jpg,device1/2_aug_038.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_039.jpg,device1/1_aug_039.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_040.jpg,device1/2_aug_040.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_041.jpg,device1/1_aug_041.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_042.jpg,device1/2_aug_042.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_043.jpg,device1/1_aug_043.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_044.jpg,device1/2_aug_044.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_045.jpg,device1/1_aug_045.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_046.jpg,device1/2_aug_046.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_047.jpg,device1/1_aug_047.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_048.jpg,device1/2_aug_048.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_049.jpg,device1/1_aug_049.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_050.jpg,device1/2_aug_050.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_051.jpg,device1/1_aug_051.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_052.jpg,device1/2_aug_052.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_053.jpg,device1/1_aug_053.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_054.jpg,device1/2_aug_054.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_055.jpg,device1/1_aug_055.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_056.jpg,device1/2_aug_056.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_057.jpg,device1/1_aug_057.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_058.jpg,device1/2_aug_058.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_059.jpg,device1/1_aug_059.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_060.jpg,device1/2_aug_060.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_061.jpg,device1/1_aug_061.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_062.jpg,device1/2_aug_062.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_063.jpg,device1/1_aug_063.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_064.jpg,device1/2_aug_064.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_065.jpg,device1/1_aug_065.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_066.jpg,device1/2_aug_066.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_067.jpg,device1/1_aug_067.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_068.jpg,device1/2_aug_068.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_069.jpg,device1/1_aug_069.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_070.jpg,device1/2_aug_070.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_071.jpg,device1/1_aug_071.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_072.jpg,device1/2_aug_072.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_073.jpg,device1/1_aug_073.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_074.jpg,device1/2_aug_074.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_075.jpg,device1/1_aug_075.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_076.jpg,device1/2_aug_076.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_077.jpg,device1/1_aug_077.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_078.jpg,device1/2_aug_078.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_079.jpg,device1/1_aug_079.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_080.jpg,device1/2_aug_080.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_081.jpg,device1/1_aug_081.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_082.jpg,device1/2_aug_082.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_083.jpg,device1/1_aug_083.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_084.jpg,device1/2_aug_084.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_085.jpg,device1/1_aug_085.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_086.jpg,device1/2_aug_086.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_087.jpg,device1/1_aug_087.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_088.jpg,device1/2_aug_088.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_089.jpg,device1/1_aug_089.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_090.jpg,device1/2_aug_090.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_091.jpg,device1/1_aug_091.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_092.jpg,device1/2_aug_092.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_093.jpg,device1/1_aug_093.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_094.jpg,device1/2_aug_094.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_095.jpg,device1/1_aug_095.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_096.jpg,device1/2_aug_096.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_097.jpg,device1/1_aug_097.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_098.jpg,device1/2_aug_098.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_099.jpg,device1/1_aug_099.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_100.jpg,device1/2_aug_100.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_101.jpg,device1/1_aug_101.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_102.jpg,device1/2_aug_102.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_103.jpg,device1/1_aug_103.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_104.jpg,device1/2_aug_104.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_105.jpg,device1/1_aug_105.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_106.jpg,device1/2_aug_106.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_107.jpg,device1/1_aug_107.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_108.jpg,device1/2_aug_108.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_109.jpg,device1/1_aug_109.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_110.jpg,device1/2_aug_110.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_111.jpg,device1/1_aug_111.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_112.jpg,device1/2_aug_112.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_113.jpg,device1/1_aug_113.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_114.jpg,device1/2_aug_114.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_115.jpg,device1/1_aug_115.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_116.jpg,device1/2_aug_116.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\1_aug_117.jpg,device1/1_aug_117.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/1.png
C:\Users\k-12outreach\summercamp_josephyup\summer-workshop-josephyup\Augmented_Device_Images\device1\2_aug_118.jpg,device1/2_aug_118.jpg,device1,Not-Damaged,device1,True,,,False,True,False,True,device1/2.png
